example_id,context_id,domain,context,question,claim,claim_gold_label,existing_atom_count,gold_atom_count,gold_atom_1,gold_atom_1_nli,gold_atom_2,gold_atom_2_nli,gold_atom_3,gold_atom_3_nli,gold_atom_4,gold_atom_4_nli,gold_atom_5,gold_atom_5_nli,decomposition_complete,faithful_to_claim,annotation_status,annotator_id,review_notes
legal_stress_0097,devv2_leg_cons_credit,legal,"Tüketici kredisi sözleşmesi, kredi verenin faiz, ücret veya benzeri bir menfaat karşılığında tüketiciye ödeme ertelemesi, ödünç veya başka bir finansman biçimiyle kredi verdiği ya da vermeyi taahhüt ettiği sözleşmedir. Sözleşmenin yazılı veya mesafeli olarak kurulması gerekir; bu şekillerden biri kullanılmadan yapılan sözleşme geçerli sayılmaz. Metin en az on iki punto büyüklüğünde, açık, sade, anlaşılabilir ve okunabilir biçimde hazırlanmalıdır. Bir örneği kâğıt üzerinde veya kalıcı veri saklayıcısıyla tüketiciye verilmelidir. Geçerli sözleşme kurmayan kredi veren, daha sonra geçersizliği tüketicinin aleyhine ileri süremez. Bu kurallar, tüketicinin kredi koşullarını sözleşme kurulurken görebilmesini amaçlar.",Tüketici kredisi sözleşmesi hangi biçimde kurulmalı ve sözleşme metni tüketiciye nasıl verilmelidir?,Sözleşmede kredi notunun hesaplanma yöntemi açıklanır. Tüketici ödeme gününü yılda bir kez değiştirebilir.,unverifiable,,,,,,,,,,,,,,,pending,,
legal_stress_0115,devv2_ma_leg_001,legal,"Veri Sorumluları Sicili, Kişisel Verileri Koruma Kurulunun gözetiminde Başkanlık tarafından kamuya açık olarak tutulan bir kayıt sistemidir. Sicile ilişkin başvuru ve bildirim işlemleri Veri Sorumluları Sicil Bilgi Sistemi, yani VERBİS üzerinden yürütülür. Kayıt yükümlülüğü kapsamındaki veri sorumluları, kişisel veri işlemeye başlamadan önce Sicile kaydolur ve bildirimlerini kişisel veri işleme envanterine dayalı olarak hazırlar. Bildirimde veri işleme amaçları, kişi ve veri kategorileri, alıcı grupları, yurt dışına aktarım, güvenlik tedbirleri ve azami saklama süreleri gibi bilgiler yer alır. Sicile kaydolmak, veri sorumlusunun aydınlatma, veri güvenliği ve ilgili kişi başvurularını yanıtlama gibi diğer yükümlülüklerini ortadan kaldırmaz. Sicildeki bilgiler değiştiğinde değişikliğin mevzuatta belirtilen süre içinde VERBİS üzerinden güncellenmesi gerekir. Sicilin kamuya açıklanan bölümü, veri sorumlusunun işleme faaliyetleri hakkında ilgili kişilerin genel bilgi edinmesine de hizmet eder.","VERBİS kaydı neyi amaçlar, hangi bilgileri içerir ve veri sorumlusunun diğer yükümlülüklerini ortadan kaldırır mı?",VERBİS kaydı veri sorumlusuna uluslararası aktarım izni sağlar. Sicil bilgileri işlenen verilerin doğruluğunu teyit eder.,unverifiable,2,,,,,,,,,,,,,,pending,,
legal_stress_0116,devfs_b3_leg_003,legal,"Bilirkişilik sisteminde temel ve alt uzmanlık alanları ile bu alanlarda aranacak nitelikler Bilirkişilik Daire Başkanlığı tarafından belirlenir. Bilirkişilik bölge kurulları, kendi yargı çevrelerinde başvuruları değerlendirir, kabul kararlarını verir ve bilirkişi listelerini oluşturur. Başvuru sahibinin uzmanlık alanı, mesleki deneyimi, temel eğitim durumu ve mevzuatta öngörülen diğer şartları taşıyıp taşımadığı incelenir. Başvurular ilan edilen usul ve süre içinde elektronik ortamda, e-Devlet üzerinden UYAP Bilirkişi Portalı kullanılarak yapılabilir. Başvuru yapılmış olması kişinin doğrudan listeye kaydedildiği anlamına gelmez; belgeler ve koşullar bölge kurulu tarafından değerlendirilir. Bilirkişinin görevi hukuki nitelendirme yapmak veya hâkimin yerine karar vermek değil, özel veya teknik bilgi gerektiren konuda görüş sunmaktır. Başvuru ilanları, hangi uzmanlık alanlarında ihtiyaç bulunduğunu ve adaylardan istenecek belgeleri açıklar.",Bilirkişilik başvurularında Daire Başkanlığı ile bölge kurullarının rolleri nelerdir?,Bilirkişi listesine alınan kişiler yıllık faaliyet özeti sunar. Yeni uzmanlık alanı talebi elektronik görüşmeyle değerlendirilir.,unverifiable,2,,,,,,,,,,,,,,pending,,
legal_stress_0129,devfs_b1_leg_001,legal,"Tasarım, bir ürünün tümünün veya bir parçasının çizgi, şekil, biçim, renk, malzeme ya da yüzey dokusu gibi özelliklerinden kaynaklanan görünümüdür. Koruma için tasarımın yenilik ve ayırt edici nitelik koşullarını taşıması gerekir. Türk Patent ve Marka Kurumuna başvurularak tescil edilen tasarım beş yıl süreyle korunur; bu süre beşer yıllık yenilemelerle toplam yirmi beş yıla kadar uzatılabilir. İlk kez Türkiye’de kamuya sunulan ve tescil edilmeyen tasarımlar ise şartları varsa üç yıl süreyle tescilsiz tasarım korumasından yararlanabilir. Ürün kavramı, endüstriyel veya elle üretilen nesneleri, birleşik ürünleri, ambalajları, grafik sembolleri ve tipografik karakterleri kapsayabilir. Bilgisayar programları tasarım hukukundaki ürün tanımının dışında bırakılmıştır. Tescil, tasarım sahibine koruma sağlasa da her türlü teknik fikri veya ürünün işlevini tek başına koruma altına almaz; korumanın konusu görünüm özellikleridir.",Tescilli ve tescilsiz tasarım korumasının süreleri ve koruma koşulları nelerdir?,Yenileme başvurusunda tasarımın güncel kullanım örneği sunulur. Tescilsiz tasarımın ilk satış faturası Kuruma yüklenir.,unverifiable,2,,,,,,,,,,,,,,pending,,
legal_stress_0137,devv2_leg_data_breach,legal,"Kişisel verilerin kanuni olmayan yollarla başkaları tarafından elde edilmesi hâlinde veri sorumlusu, durumu en kısa sürede ilgili kişiye ve Kişisel Verileri Koruma Kuruluna bildirmekle yükümlüdür. Kurul, gerekli görürse ihlali kendi internet sitesinde veya uygun gördüğü başka bir yöntemle ilan edebilir. Veri ihlali bildiriminde olayın ne zaman başladığı ve tespit edildiği, ihlalin nasıl gerçekleştiği, etkilenen kişi grupları, veri kategorileri ve tahmini kişi sayısı gibi bilgiler yer alabilir. Bildirim yapılması, ihlalin nedenlerinin ve alınan güvenlik tedbirlerinin ayrıca incelenmesine engel değildir. Kurulun internet sitesindeki ilan, veri sorumlusunun ilgili kişilere bildirim yükümlülüğünü kendiliğinden ortadan kaldırmaz.",Kişisel veri ihlali olduğunda kimlere bildirim yapılır ve bildirimde hangi bilgiler yer alır?,İhlal bildirimi ilgili kişiye yeni bir hesap numarası sağlar. Kurul bildirimin ardından veri sorumlusunun lisans süresini değiştirir.,unverifiable,,,,,,,,,,,,,,,pending,,
legal_stress_0142,devv2_ma_leg_002,legal,"Kişinin adı ve soyadıyla arama motorunda yapılan sorgularda belirli sonuçlara ulaşılmamasını istemesi, indeksten çıkarılma talebi olarak değerlendirilebilir. Kişisel Verileri Koruma Kurulu, unutulma hakkını tek ve sınırsız bir silme yetkisi yerine, somut olaya göre farklı araçlarla sağlanabilen bir üst kavram olarak ele alır. Arama motorları, internetteki kişisel verileri sistematik biçimde bulup düzenledikleri ve sonuç listesi olarak sundukları ölçüde veri sorumlusu kabul edilebilir. Bir bağlantının indeksten çıkarılıp çıkarılmayacağı değerlendirilirken bilginin güncelliği, kişi açısından etkisi, kamunun bilgiye erişimdeki yararı ve kişinin kamusal rolü gibi unsurlar birlikte dikkate alınır. İndeksten çıkarma, kaynak internet sayfasındaki içeriğin mutlaka silindiği anlamına gelmez. Başvurular otomatik olarak kabul edilmez; özel hayatın korunması ile ifade ve bilgi edinme özgürlüğü arasında olay bazında denge kurulur. Kişi, talebini önce arama motoruna iletebilir; başvuru yolunun sonucu da somut olayın özellikleri üzerinden değerlendirilir.",Arama sonuçlarının indeksten çıkarılması talepleri hangi ölçütlerle değerlendirilir ve arama motorunun bu süreçteki rolü nedir?,İndeksten çıkarma kararı kaynak sayfaya erişimi parola ile sınırlar. Arama motoru ilgili kişiye içerik tazminatı öder.,unverifiable,2,,,,,,,,,,,,,,pending,,
legal_stress_0164,devfs_b6_leg_001,legal,"Adli sicil sistemi, kesinleşmiş ceza mahkûmiyetleri ve güvenlik tedbirlerine ilişkin bilgilerin kanuni koşullara göre tutulmasını sağlar. Cezanın veya güvenlik tedbirinin infazı tamamlandığında kayıt, gerekli bildirimlerin merkezî sisteme işlenmesinden sonra adli sicilden çıkarılarak arşiv kaydına alınabilir. Genel af durumunda ilgili kayıtlar resen arşive aktarılır. Fiilin sonradan kanunla suç olmaktan çıkarılması veya yargılamanın yenilenmesi sonucunda beraat kararı verilmesi gibi hâllerde adli sicil ve arşiv kaydının tamamen silinmesi mümkündür. Arşiv bilgilerine herkes sınırsız biçimde erişemez; kişinin kendisi, açık yetkili vekili ve kanunda sayılan merciler belirli amaçlarla bilgi isteyebilir. Kayıtların silinmesi yalnız kişinin sözlü talebiyle otomatik gerçekleşmez; kanundaki şartlar ve yetkili makamların incelemesi uygulanır. Arşive alınma ile kaydın tamamen silinmesi hukuken aynı işlem değildir ve farklı koşullara bağlıdır.",Cezanın infazı tamamlandığında adli sicil kaydı ne olur ve arşiv bilgilerine kimler erişebilir?,Arşiv kaydı kamu görevine atanmayı doğrudan engeller. Arşive alınan kayıt bir süre sonra adli sicile geri döner.,unverifiable,2,,,,,,,,,,,,,,pending,,
legal_stress_0171,devfs_b6_leg_003,legal,"Anayasa Mahkemesine bireysel başvuru, olağan başvuru yollarının tüketildiği tarihten; herhangi bir başvuru yolu öngörülmemişse ihlalin öğrenildiği tarihten itibaren otuz gün içinde yapılmalıdır. Başvurucunun mücbir sebep veya ağır hastalık gibi haklı bir mazeret nedeniyle süresinde başvuru yapamaması hâlinde, mazeretin kalkmasından itibaren on beş gün içinde başvurması ve mazeretini belgeleyen delilleri sunması gerekir. Sürenin başlangıcı, nihai kararın usulüne uygun öğrenilmesi veya tebliğiyle ilişkilidir. Vekille takip edilen işlerde tebligatın vekile yapılması süreyi başlatabilir. Süreyi etkilemeyen olağanüstü veya kapalı bir kanun yoluna başvurmak, bireysel başvuru süresini kendiliğinden durdurmaz. Süre şartı kabul edilebilirlik incelemesinin bir parçasıdır. Süre hesabında kararın hangi tarihte ve hangi yolla öğrenildiğinin belgelenmesi önem taşıyabilir. Başvuru belgelerinin zamanında hazırlanması ve teslim tarihinin kanıtlanması başvurucunun sorumluluğundadır.",Bireysel başvuru için genel süre kaç gündür ve haklı mazeret varsa nasıl hareket edilir?,Bireysel başvuru süresi ihlal türüne göre farklı hesaplanır. Elektronik başvuru kâğıt başvurudan daha uzun süre tanır.,unverifiable,2,,,,,,,,,,,,,,pending,,
legal_stress_0172,devfs_b3_leg_002,legal,"Kişisel verilerin işlenmesini gerektiren sebepler ortadan kalktığında, veri sorumlusu verileri kendiliğinden veya ilgili kişinin talebi üzerine silmek, yok etmek ya da anonim hâle getirmekle yükümlüdür. Silme işleminde veriler ilgili kullanıcılar için erişilemez ve yeniden kullanılamaz hâle getirilir. Yok etme, verilerin hiç kimse tarafından erişilemez ve geri getirilemez biçimde ortadan kaldırılmasıdır. Anonimleştirmede ise veri, başka bilgilerle eşleştirilse bile belirli veya belirlenebilir bir gerçek kişiyle ilişkilendirilemeyecek duruma getirilir. Bu üç yöntem aynı işlem değildir ve veri sorumlusu kullandığı yöntemi teknik ve idari tedbirlerle güvenli biçimde uygulamalıdır. İşleme şartlarının sona ermesi verilerin sınırsız süreyle saklanmasına izin vermez; ancak başka bir mevzuatta saklama yükümlülüğü bulunuyorsa ilgili süre boyunca bu yükümlülük dikkate alınır. Veri sorumlusu uyguladığı yöntemi kayıt altına almalı ve gerektiğinde açıklayabilmelidir.","Kişisel verilerin silinmesi, yok edilmesi ve anonimleştirilmesi hangi yönlerden birbirinden ayrılır?",Silme işleminden sonra veri sorumlusuna teknik doğrulama raporu verilir. Anonimleştirme yöntemi yılda bir bağımsız denetimden geçer.,unverifiable,2,,,,,,,,,,,,,,pending,,
legal_stress_0174,devv2_leg_kvkk_info,legal,"Kişisel veriler elde edilirken veri sorumlusu veya yetkilendirdiği kişi, ilgili kişiye belirli konularda bilgi vermekle yükümlüdür. Aydınlatmada veri sorumlusunun ve varsa temsilcisinin kimliği, verilerin hangi amaçla işleneceği, kimlere ve hangi amaçla aktarılabileceği, veri toplamanın yöntemi ve hukuki sebebi ile ilgili kişinin kanundaki hakları açıklanmalıdır. Aydınlatma yükümlülüğü, kişiden açık rıza alınmasıyla aynı işlem değildir; veri işleme başka bir hukuki sebebe dayansa da bilgilendirme yapılması gerekir. İnternet sitesinde yalnız yabancı bir veri koruma düzenlemesine genel atıf yapılması, Türkiye’deki kanunun öngördüğü bütün aydınlatma unsurlarının yerine geçmez. Metnin somut veri işleme faaliyetine uygun ve anlaşılır olması gerekir.",Kişisel veriler toplanırken ilgili kişiye hangi bilgiler verilmelidir ve aydınlatma açık rızadan nasıl ayrılır?,Aydınlatma metni veri sahibine işleme amacını değiştirme yetkisi verir. Metin veri sorumlusunun ticari sırlarını da açıklar.,unverifiable,,,,,,,,,,,,,,,pending,,
legal_stress_0177,devv2_ma_leg_004,legal,"Garanti belgesi, tüketiciye yönelik üretilen, ithal edilen veya satılan belirli mallar bakımından tüketicinin garanti kapsamındaki haklarını gösteren belgedir. Garanti belgesi düzenlenmesi zorunlu ürünler, ilgili Yönetmeliğin ekindeki listede yer alır. Bu ürünleri üreten veya ithal edenler garanti belgesini düzenlemekle yükümlüdür; düzenlenen belgenin tüketiciye verilmesi ise satıcının sorumluluğundadır. Belge kâğıt üzerinde yazılı olarak veya kalıcı veri saklayıcısı aracılığıyla sunulabilir. Tüketici kâğıt belge talep ederse belgenin yazılı olarak verilmesi gerekir. Garanti belgesinin Bakanlık tarafından tek tek onaylanması uygulaması kaldırılmıştır; buna rağmen belge içeriğinin Kanun ve Yönetmeliğe uygun hazırlanması zorunluluğu devam eder. Garanti belgesi, tüketicinin kanundan doğan diğer seçimlik haklarını ortadan kaldıran bir sözleşme değildir. Belgenin teslim edildiğinin ispatı satıcıya aittir ve fatura üzerindeki bilgiler tek başına garanti belgesindeki zorunlu unsurların yerini her durumda tutmaz.","Garanti belgesini kim düzenler, tüketiciye kim verir ve belge hangi biçimlerde sunulabilir?",Garanti belgesinde ürünün beklenen kullanım ömrü yazılır. Belge tüketiciye ücretsiz yıllık bakım sağlar.,unverifiable,2,,,,,,,,,,,,,,pending,,
legal_stress_0193,devfs_b2_leg_003,legal,"Ön ödemeli konut satışında tüketici, konut bedelini devir veya teslimden önce peşin ya da taksitle öder; satıcı ise bedelin tamamen veya kısmen ödenmesinden sonra konutu devretmeyi ya da teslim etmeyi üstlenir. Sözleşme kurulmadan en az bir gün önce tüketiciye ön bilgilendirme formu verilmelidir. Yapı ruhsatı alınmadan ön ödemeli konut satış sözleşmesi kurulamaz. Satış, tapu siciline tescille birlikte yazılı sözleşme veya noterlikte düzenlenen satış vaadi sözleşmesi gibi resmî şekillerden biriyle yapılmalıdır. Tüketici sözleşmenin kurulduğu tarihten itibaren on dört gün içinde gerekçe göstermeden ve cezai şart ödemeden cayabilir. Ön ödemeli satışlarda konutun yasal teslim süresi sözleşme tarihinden itibaren kırk sekiz ayı geçemez. Sözleşmenin bir örneğinin tüketiciye verilmesi de satıcının yükümlülükleri arasındadır. Tüketici, imzadan önce projenin teknik ve hukuki belgelerini incelemelidir.",Ön ödemeli konut satışında sözleşme kurulmadan önce ve sonra tüketiciyi koruyan hangi güvenceler vardır?,Proje ilerleme oranı tüketici hesabında izlenebilir. Teslim tarihi değişirse yeni ödeme planı hazırlanır.,unverifiable,2,,,,,,,,,,,,,,pending,,
medical_stress_0009,devfs_b2_med_005,medical,"Güvenli hasta transferi, hastanın hastane içinde bir birimden diğerine veya başka bir sağlık kuruluşuna nakledilmesi sırasında bakımın sürekliliğini ve güvenliği korumayı amaçlar. Süreç, transfer kararının verilmesiyle başlar ve hastanın hedef birime güvenli biçimde teslim edilmesiyle tamamlanır. Bu süre boyunca yalnız hastanın klinik durumu değil, transferde kullanılan cihaz ve ekipmanın güvenliği de gözetilir. Hastaya ilişkin gerekli bilgilerin doğru biçimde aktarılması, uygun personel ve araçların belirlenmesi ve olası risklere karşı hazırlık yapılması istenmeyen olayları azaltır. Güvenli transfer yalnız ambulansla yapılan kurumlar arası nakli kapsamaz; hastane içindeki birimler arasında gerçekleştirilen yer değişiklikleri de aynı yaklaşımın içindedir. Temel hedef, yer değişikliği sırasında bakımın kesintiye uğramamasıdır. Transferi teslim alan ekibe klinik bilgilerin doğru ve eksiksiz aktarılması da bu sürekliliğin önemli bir unsurudur.",Güvenli hasta transferi hangi aşamaları kapsar ve transfer sırasında nelere dikkat edilmelidir?,Transfer güvenliği hasta hedef birime ulaştığında başlar. Nakilde kullanılan cihazların kontrolü varış sonrasına bırakılır.,contradicted,2,,,,,,,,,,,,,,pending,,
